Image ID,Creator,Short Title,Title,Created:from,Created:to,Last DB update,Uploaded to DB,Image type,Technique,Language,Distribution at time of creation,(Digital) source,Source ID (if applicable),Country of origin,Exact location,Holding institution,Collection,Other copyright holders,Related images,Licence,ImgDB ID,Metadata editor,,
1131,Unknown,battle of Roosebeke / 1382,comment les flamens furent desconfis en la bataille de rosebecque,1400-01-01,1500-12-31,11/27/2015 14:01,11/27/2015,2,5,6,ms fr 2664 / fol. 140,http://www.hrionline.ac.uk/onlinefroissart,,FRA,France,Bibliothèque nationale de France,,,,0,imgs/1400_FRA__1131.jpg,gaumy,,
1132,Unknown,defeat of Louis II of Maele and the Brugge people by the Ghent People / 1380,l'ordonnance de la bataille des gantoys desconfirent le conte de Flandres et ceulx de Bruges / et la maniere comment ce advint,1400-01-01,1500-12-31,11/27/2015 15:16,11/27/2015,2,5,6,ms fr 2664 / fl. 109v,http://www.hrionline.ac.uk/onlinefroissart,,FRA,France,Bibliothèque nationale de France,,,,0,imgs/1400_FRA__1132.jpg,gaumy,,
1133,Unknown,death of the bailiff by the white hoods of Ghent / 1379,comment les blans chapperons de Gand occirent le baillif enmy le marchié et des biens et maisons aux Maiuers qui furent destruis et gastez et le grant toilleis qui fut lors a Gand,1400-01-01,1500-12-31,1.4.2016 13:26,11/27/2015,2,5,6,fr 2664 / fol. 16v,,,FRA,France,Bibliothèque nationale de France,,,,0,imgs/1400_FRA__1133.jpg,gaumy,,
1134,Unknown,royal cart trampling on rebellion,Le char du roi et de la reine / foulant la Rébellion terrassée,1662-01-01,1662-12-31,4.5.2016 23:27,11/29/2015,1,1,6,réserve / FOL VE 53 (F),gallica.bnf.fr,,FRA,France,Bibliothèque nationale de France,,,Référence bibliographique : Destailleur Paris / t. 4 / 557,0,imgs/1662_FRA__1134.jpeg,gaumy,,
1135,Caspar Luyken / after Johann David Zunnern,revolt in Barcelona / 1640,Opstand in Barcelona / 1640,1701-01-01,1701-12-31,11/29/2015 17:31,11/29/2015,1,1,3,Van Eeghen 2766 RP-P-1896-A-19368-1959,www.rijskmuseum.nl,,NLD,Netherlands,Amsterdam / Rijksmuseum,,,,0,imgs/1701_NLD__1135.jpg,gaumy,,
1136,Caspar Luyken / after Johann David Zunnern,Martin de Vasconcelos is discovered and killed / 1640,Miguel de Vasconcelos wordt ontdekt in een kast en vermoord door woedende Portugezen,1701-01-01,1701-12-31,11/30/2015 10:03,11/29/2015,1,5,3,,www.rijskmuseum.nl,,NLD,Netherlands,Amsterdam / Rijksmuseum,,,,0,imgs/1701_NLD__1136.jpg,gaumy,,
1137,Caspar Luyken,beheading of Masaniello / 1647,Masaniello / een visser die de leider was van de Napolitaanse revolte tegen de Spaanse Habsburgers / wordt door de burgers van Napels onthoofd.,1699-01-01,1699-12-31,11/29/2015 18:03,11/29/2015,1,5,3,<p class=item-data>Boekillustratie
 voor Het leven en bedryf van den wytberoemden en grooten staatkundigen 
Julius Mazaryn. Leiden: Boudewijn van der Aa / 1699 / dl. 1 / f. 127.</p>&nbsp,RP-P-1896-A-19368-1693,www.rijskmuseum.nl,,NLD,Netherlands,Amsterdam / Rijksmuseum,,,,0,imgs/1699_NLD__1137.jpg,gaumy,,
1138,Unknown,the church / forced to be armed against heretics and rebels,l'Eglise forcée d'armer contre ses persécuteurs par les désordres qu'ils commettent sur les terres du saint siège,1709-01-01,1709-12-31,4.5.2016 23:32,11/29/2015,1,1,6,réserve FOL-Qb-201 (82) / collection hennin,gallica.bnf.fr,,FRA,France,Bibliothèque nationale de France,,,,0,imgs/1709_FRA__1138.jpeg,gaumy,,
1139,Unknown,Portrait of Pugachev painted on portrait of Catherine II,Portrait of Pugachev painted on portrait of Catherine II,1850-01-01,12/31/1900,1/14/2016 14:38,11/30/2015,3,1,9,,Лозанова 251,,RUS,Russia,Исторический Музей / Москва,,,,0,imgs/1850_RUS__1139.jpg,m.griesse,,
1140,B.S.,Koala,Koala in action,1.1.2011,12/31/2015,12/16/2015 16:52,12/16/2015,1,1,5,,,,AUS,,,,R.H.,,3,imgs/2011_AUS__1140.jpg,ub.konstanz1,,
1141,Hogenberg / Frans,Schmolenska,Schmolenska. Schmolenski ein sehr grosse Stadt / In Poln der Moskowiter hat / Den Polen abgenommen,1610-01-01,1610-12-31,12/25/2015 13:16,12/25/2015,1,1,2,,Düsseldorf : Universitäts- und Landesbibliothek / 2011,,DEU,,,,,,0,imgs/1610_DEU__1141.jpg,m.griesse,,
1142,George Bickham the Younger,The Stature / Dress / and Likeness of the Rebel Lords,The Stature / Dress / and Likeness of the Rebel Lords,1746-01-01,1746-12-31,12/31/2015 11:22,12/31/2015,1,1,5,Great Britain,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=3074251&partId=1&searchText=stature+and+dress&page=1,,GBR,London,British Museum / National Library of Scotland,Trustees of the British Museum / NLS,Trustees of the British Museum / NLS,,3,imgs/1746_GBR__1142.jpg,monika,,
1143,Unknown,Virtual Representation,Virtual Representation,1775-01-01,1775-12-31,12/31/2015 11:35,12/31/2015,1,1,5,Great Britain / North America,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=1452825&partId=1&searchText=virtual+representation&page=1,,GBR,Great Britain,British Museum London,Trustees of the British Museum,Trustees of the British Museum,,3,imgs/1775_GBR__1143.jpg,monika,,
1144,Unknown,To the public!,To the public!,1774-01-01,1774-12-31,1.4.2016 12:45,12/31/2015,1,1,5,,http://www.magnoliabox.com/art/253564/proclamation-informing-the-public-of-how-a-british-tea-ship-was,,USA,New York,diverse archives in North America,expired,© Bridgeman Art Library / Private Collection / Peter Newark American Pictures,,1,imgs/1774_USA__1144.jpg,monika,,
1145,Unknown,Important Intelligence!,Important Intelligence!,1781-01-01,1781-12-31,1.4.2016 12:47,12/31/2015,1,1,5,New England,www.bridgemanart.com,,USA,Boston / North America,diverse archives in North America,expired,© Bridgeman Art Library,,1,imgs/1781_USA__1145.jpg,monika,,
1146,Unknown,Great Encouragement for Seamen (American recruiting poster),Great Encouragement for Seamen (American recruiting poster calling for seamen to serve on the Ranger),1777-01-01,1777-12-31,1.6.2016 17:22,12/31/2015,1,1,5,,http://www.seacoastnh.com/maritime-history/john-paul-jones/great-encouragement-for-seamen/,A high-resolution scan can be obtained via email: info@seacoastnh.com,USA,Danvers / North America,diverse archives in North America,expired,® 1996-2016 SeacoastNH.com,,1,imgs/1777_USA__1146.jpg,monika,,
1147,Unknown,Oliver Cromwell's Cabinet Councell,Oliver Cromwell's Cabinet Councell,1700-01-01,1710-12-31,1/21/2016 22:14,1.4.2016,1,5,5,Great Britain,Google Books,,GBR,England,British Library London,expired,British Library London,,2,imgs/1700_GBR__1147.jpg,monika,,
1148,Unknown,Fanatic Rebellion,Fanatic Rebellion,1700-01-01,1710-12-31,1/21/2016 22:15,1.4.2016,1,5,5,Great Britain,Google Books,,GBR,England,British Library London,expired,British Library London,,2,imgs/1700_GBR__1148.jpg,monika,,
1149,Unknown,The Westminster Calfs Head Club,The Westminster Calfs Head Club,1700-01-01,1710-12-31,1/21/2016 22:15,1.4.2016,1,5,5,Great Britain,Google Books,,GBR,England,British Library London,expired,British Library London,,2,imgs/1700_GBR__1149.jpg,monika,,
1150,National 1798 Rebellion Centre,Rebellion: Liberty... or death,Rebellion: Liberty... or death,1.1.2014,12/31/2014,1/21/2016 22:16,1.4.2016,13,1,5,,,,IRL,Enniscorthy / Co Wexford / Ireland,© 2014 National 1798 Rebellion Centre / Enniscorthy / Co Wexford / Ireland.,National 1798 Rebellion Centre,Monika Barget,,0,imgs/2014_IRL__1150.jpg,monika,,
1151,National 1798 Rebellion Centre,Tree of Liberty,Tree of Liberty,1.1.2014,12/31/2014,1/21/2016 22:17,1.4.2016,13,9,5,,,,IRL,Enniscorthy / Co Wexford / Ireland,© 2014 National 1798 Rebellion Centre / Enniscorthy / Co Wexford / Ireland.,National 1798 Rebellion Centre,Monika Barget,,0,imgs/2014_IRL__1151.jpg,monika,,
1152,National 1798 Rebellion Centre,Wax figure of General Lake,Wax figure of General Lake,1.1.2014,12/31/2014,1/21/2016 22:18,1.4.2016,13,9,5,,,,IRL,Enniscorthy / Co Wexford / Ireland,© 2014 National 1798 Rebellion Centre / Enniscorthy / Co Wexford / Ireland.,National 1798 Rebellion Centre,Monika Barget,,0,imgs/2014_IRL__1152.jpg,monika,,
1153,National 1798 Rebellion Centre,The Great Debate: Thomas Paine versus Edmund Burke,The Great Debate: Thomas Paine versus Edmund Burke,1.1.2014,12/31/2014,1/21/2016 22:19,1.4.2016,13,9,5,,,,IRL,Enniscorthy / Co Wexford / Ireland,© 2014 National 1798 Rebellion Centre / Enniscorthy / Co Wexford / Ireland.,National 1798 Rebellion Centre,Monika Barget,,0,imgs/2014_IRL__1153.jpg,monika,,
1154,National 1798 Rebellion Centre,Bastille Day Celebration in Belfast,Bastille Day Celebration in Belfast,1.1.2014,12/31/2014,1/21/2016 22:35,1.4.2016,13,9,5,,,,IRL,Enniscorthy / Co Wexford / Ireland,© 2014 National 1798 Rebellion Centre / Enniscorthy / Co Wexford / Ireland.,National 1798 Rebellion Centre,Monika Barget,,0,imgs/2014_IRL__1154.jpg,monika,,
1155,Unknown,Reverend James Wilkinson,Reverend James Wilkinson,1790-01-01,1800-12-31,1/21/2016 22:11,1/21/2016,3,1,5,not circulated,http://www.bbc.co.uk/arts/yourpaintings/paintings/reverend-james-wilkinson-17301805-ma-70760,,GBR,Sheffield,Sheffield,Sheffield Magistrates' Court,Sheffield Magistrates' Court,,0,imgs/1790_GBR__1155.jpg,monika,,
1156,Unknown,Beheading of the rebel lords on Tower Hill,Beheading of the rebel lords on Tower Hill,1715-01-01,1747-12-31,1/21/2016 22:47,1/21/2016,1,1,5,,,,GBR,London,Wellcome Library London,Wellcome Library London,Wellcome Images,,3,imgs/1715_GBR__1156.jpg,monika,,
1157,Unknown,german Peasants'war 1524,german Peasants'war 1524,1525-01-01,1525-12-31,2/18/2016 10:05,2/18/2016,1,1,13,,http://www.alamy.com/stock-photo-german-peasants-war-1524-1525-peasants-with-flail-woodcut-from-a-flyer-60143384.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,DDRNE0,0,imgs/1525_DEU__1157.jpg,gaumy,,
1158,Unknown,german Peasants'war 1524,Beschwerung und freunclich be geren mie angebefftent...,1525-01-01,1525-12-31,2/18/2016 10:08,2/18/2016,1,6,2,,http://www.alamy.com/stock-photo-german-peasants-revolt-1524-1526-twelve-articles-of-the-peasants-title-58403930.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,DB0EPJ&nbsp,&nbsp,,0,imgs/1525_DEU__1158.jpg,gaumy,,
1159,Unknown,german Peasants'war 1524,Twelve articles of the peasants one grundtlichen und rechten haupt articles...,1525-01-01,1525-12-31,2/18/2016 10:15,2/18/2016,1,6,2,DBOEPM,http://www.alamy.com/stock-photo-german-peasants-revolt-1524-1526-twelve-articles-of-the-peasants-title-58403932.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1525_DEU__1159.jpg,gaumy,,
1160,Unknown,german Peasants'war 1524,Peasant army on the march in Southern Germany,1525-01-01,1525-12-31,2/18/2016 10:18,2/18/2016,1,1,2,CP019F,http://www.alamy.com/stock-photo-events-german-peasants-war-1524-1526-peasant-army-on-the-march-in-47944219.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1525_DEU__1160.jpg,gaumy,,
1161,Unknown,german Peasants'war 1524,Peasant agitator,1525-01-01,1525-12-31,2/18/2016 10:20,2/18/2016,1,1,13,BKAKAE,http://www.alamy.com/stock-photo-events-german-peasants-war-1524-1526-peasant-agitator-woodcut-peasants-29123542.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1525_DEU__1161.jpg,gaumy,,
1162,Petrarch master,castle of the pope,castle of the pope,1517-01-01,1555-12-31,2/18/2016 10:32,2/18/2016,1,1,13,BKAG36,http://www.alamy.com/stock-photo-events-protestant-reformation-1517-1555-peasant-uprisings-peasants-29120986.html,,ITA,Italy,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1517_ITA__1162.jpg,gaumy,,
1163,Petrarch master,a peasant drives a reeve off his farmstead,a peasant drives a reeve off his farmstead,1524-01-01,1525-12-31,2/18/2016 10:35,2/18/2016,1,1,13,BKAFXK,http://www.alamy.com/stock-photo-events-german-peasants-war-1524-1526-a-peasant-drives-a-reeve-off-29120859.html,,ITA,Italy,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1524_ITA__1163.jpg,gaumy,,
1164,Albrecht Durer,victory monument after vanquishing rebellious peasants,victory monument after vanquishing rebellious peasants,1525-01-01,1525-12-31,2/18/2016 11:48,2/18/2016,1,5,2,,http://thecityasaproject.org/2012/07/the-measure-of-turmoil-durers-monument-to-the-vanquished-peasants/,,DEU,Germany,,,,http://thecityasaproject.org/2012/07/the-measure-of-turmoil-durers-monument-to-the-vanquished-peasants/,0,imgs/1525_DEU__1164.png,gaumy,,
1165,Unknown,german Peasants'war 1524,german Peasants'war 1524,1525-01-01,1525-12-31,2/18/2016 11:53,2/18/2016,1,1,13,BKAF9N,http://www.alamy.com/stock-photo-events-protestant-reformation-1517-1555-wodcut-with-an-illustration-29120385.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1525_DEU__1165.jpg,gaumy,,
1166,Unknown,military peasant,military peasant,1525-01-01,1525-12-31,2/18/2016 12:04,2/18/2016,1,1,13,BKARPF,http://www.alamy.com/stock-photo-military-knights-knight-with-a-tied-shoe-on-his-lance-woodcut-14-29127015.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1525_DEU__1166.jpg,gaumy,,
1167,Unknown,leaflet against the rebellious peasants,leaflet against the rebellious peasants,1525-01-01,1525-12-31,2/18/2016 12:29,2/18/2016,1,1,2,BJW8AN,http://www.alamy.com/stock-photo-events-german-peasants-war-1524---1526-leaflet-against-the-rebel-28829549.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1525_DEU__1167.jpg,gaumy,,
1168,Lucas Cranach,antipapal caricature,Digna merces Pape satanissimi,1545-01-01,1545-12-31,2/18/2016 12:35,2/18/2016,1,1,2,1988/708.4,http://www.dhm.de/datenbank/dhm.php?seite=5&fld_0=GR102393,,DEU,Germany / Entstehungsland,deutsches historisches museum,Deutsches Historisches Museum,,,0,imgs/1545_DEU__1168.jpg,gaumy,,
1169,Lucas Cranach,the pope doctor in theology and master of the belief,Digna merces Pape satanissimi,1545-01-01,1545-12-31,2/18/2016 12:40,2/18/2016,1,1,2,,http://headlesschicken.ca/eng204/texts/cranach/,,DEU,Germany,deutsches historisches museum,Deutsches Historisches Museum,,,0,imgs/1545_DEU__1169.jpg,gaumy,,
1170,Schoen Erhard,the siege of Munster,the siege of Munster,1500-01-01,1600-12-31,2/18/2016 12:44,2/18/2016,1,1,2,,http://www.art-wallpaper.com/21657/Schoen+Erhard/The+siege+of+Munster?Width=1600&Height=1200,,DEU,Germany,Herzogliches museum / Gotha,herzogliches Museum Gotha,,,0,imgs/1500_DEU__1170.jpg,gaumy,,
1171,Peter Harrer,burning of Little jack Rohrbach / leader of te peasants during the wwar in Neckargartach,Beschreibung des Bauernkriegs,1551-01-01,1551-12-31,2/18/2016 12:49,2/18/2016,1,5,2,<span class=mw-mmv-source-author><span class=mw-mmv-source>Scanned from <i>Von Helibrunna nach Heilbronn</i> by Christard Schrenk <i>et al.</i> / Stuttgart 1998 / <a href=https://commons.wikimedia.org/wiki/Special:BookSources/380621333X class=internal mw-magiclink-isbn>ISBN 3-8062-1333-X</a> / p. 59,wikipedia,,DEU,Germany,Unknown,,,,0,imgs/1551_DEU__1171.jpg,gaumy,,
1172,Unknown,Flugschrift Das Königreich von Münster pamphlet the kingdom of Munster,Flugschrift Das Königreich von Münster pamphlet the kingdom of Munster,1536-01-01,1536-12-31,2/18/2016 12:53,2/18/2016,1,1,2,,wikipedia,,DEU,Germany,deutsches historisches museum,,,,0,imgs/1536_DEU__1172.jpg,gaumy,,
1173,unknown,Luther and the Bunschuh,romt Thoams Murner / von dem grossen lutherischen narren,1522-01-01,1522-12-31,2/18/2016 12:59,2/18/2016,1,1,2,,http://www.crdp-strasbourg.fr/data/histoire/reforme/realite_sociale.php?parent=35,,DEU,Germany,Unknown,,,,0,imgs/1522_DEU__1173.jpg,gaumy,,
1174,Unknown,iconoclasm,from Thomas Murner / von dem grossen lutherischen narren,1522-01-01,1522-12-31,2/18/2016 13:02,2/18/2016,1,1,2,,http://www.crdp-strasbourg.fr/data/histoire/reforme/realite_sociale.php?parent=35,,DEU,Germany,,,,,0,imgs/1522_DEU__1174.jpg,gaumy,,
1175,Lucas Cranach,protestant propaganda,Hic oscula pedibus papae figuntur,1517-01-01,1555-12-31,2/18/2016 16:06,2/18/2016,1,1,1,,http://www.alamy.com/stock-photo-events-protestant-reformation-1517-1555-propaganda-cartoon-hic-oscula-29123481.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1517_DEU__1175.jpg,gaumy,,
1176,Unknown,gorgoneum caput,Gorgoneum Caput,1517-01-01,1555-12-31,2/18/2016 16:08,2/18/2016,1,1,2,CP1ET2,http://www.alamy.com/stock-photo-events-protestant-reformation-1517-1555-flyer-caricature-on-the-pope-47976770.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1517_DEU__1176.jpg,gaumy,,
1177,Unknown,caricature of the opponents of Luther,caricature of the opponents of Luther,1520-01-01,1520-12-31,2/18/2016 16:10,2/18/2016,1,1,2,C41NTB,http://www.alamy.com/stock-photo-events-protestant-reformation-1517-1555-caricature-on-the-opponents-36918459.html,,DEU,Germany,unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1520_DEU__1177.jpg,gaumy,,
1178,Unknown,conciliabulum malignantium,conciliabulum malignantium,1521-01-01,1521-12-31,2/18/2016 16:12,2/18/2016,1,1,2,BKAFBP,http://www.alamy.com/stock-photo-events-protestant-reformation-1517-1555-propaganda-cartoon-martin-29120442.html,,DEU,Germany,Unknown,© INTERFOTO / Alamy Stock Photo,,,0,imgs/1521_DEU__1178.jpg,gaumy,,
1179,Albrecht Durer,Ship of fools,Das Narren Schyff,1500-01-01,1515-12-31,2/18/2016 16:45,2/18/2016,1,1,1,,https://fr.pinterest.com/pin/515873332290874334/,,DEU,Germany,,,,,0,imgs/1500_DEU__1179.jpg,gaumy,,
1180,Hans Holbein the Younger,Luther as Hercules germanicus,Luther as Hercules germanicus,1500-01-01,1543-12-31,2/18/2016 16:49,2/18/2016,1,1,2,Ms A 2 / p. 150,http://ieg-ego.eu/en/mediainfo/luther-as-hercules-germanicus,,DEU,Germany,Zentralbibliothek Zurich,,,,0,imgs/1500_DEU__1180.jpg,gaumy,,
1181,Petrarch master,Rebellious peasants with the bundschuh-union banner surrounding a knight,Aufständische Bauern mit Bundschuhfahne umzingeln einen Ritter / Trostpiegel,1539-01-01,1539-12-31,3.3.2016 15:29,2/18/2016,1,1,2,german translation of 'De remediis Utriusque Fortunae' (Remedies for Good and Bad Fortune) by Francesco Petrarca,https://fr.pinterest.com/pin/532409987174296852/,,DEU,Germany,private collection,,,,0,imgs/1539_DEU__1181.jpg,gaumy,,
1182,Hiob Ludolff,Masaniello talking with two men in a church 1647,Masaniello talking with two men in a church,1701-01-01,1701-12-31,2/18/2016 17:06,2/18/2016,1,5,3,&nbsp,Caspar Luyken / Allgemeine Schau-Bühne der Welt. Deel II. Frankfurt am Main: 
Johann David Zunnern / 1701 / p. 1389.,http://www.europeana.eu/portal/record/90402/RP_P_1896_A_19368_1983.html,,NLD,Netherlands,Rijksmuseum,rijksmuseum,,,0,imgs/1701_NLD__1182.jpeg,gaumy,,
1183,hendrik Cornelisz Vroom,Battle between Dutch and Spanish Ships on the Haarlemmermeer,Battle between Dutch and Spanish Ships on the Haarlemmermeer,1629-01-01,1629-12-31,2/18/2016 17:10,2/18/2016,3,1,13,,http://www.europeana.eu/portal/record/90402/SK_A_602.html,,NLD,Netherlands,Rijksmuseum,rijksmuseum,,,0,imgs/1629_NLD__1183.jpeg,gaumy,,
1184,Adriaen Thomasz Key,portrait of William I / prince of Oranje,portrait of William I / prince of Oranje,1579-01-01,1579-12-31,2/18/2016 17:12,2/18/2016,3,1,13,,http://www.europeana.eu/portal/record/90402/SK_A_3148.html,,NLD,Netherlands,Rijksmuseum,rijksmuseum,,,0,imgs/1579_NLD__1184.jpeg,gaumy,,
1185,Albrecht Durer,flemish revolts,flemish revolts,1515-01-01,1515-12-31,2/18/2016 17:46,2/18/2016,1,1,2,DG1935/972/14,http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/14]&showtype=record#6bf0defb-aebc-4bb4-bdb5-27ee33ad917d,,DEU,Germany,Albertina / Vienna,Albertina Sammlungen,,,0,imgs/1515_DEU__1185.jpg,gaumy,,
1186,Unknown,Hussites army,Hussites Army,1400-01-01,1500-12-31,2/19/2016 10:02,2/19/2016,2,5,12,?,http://www.intohistory.com/savic-hotel/,,CZE,unknown,Unknown,,,,0,imgs/1400_CZE__1186.jpg,gaumy,,
1187,Unknown,Jan Hus's burning,Jan Hus's burning,1400-01-01,1500-12-31,2/19/2016 10:03,2/19/2016,1,1,13,,http://www.svmikulas.cz/en/aktuality/triennium-master-jan-hus-xiv-huss-anniversary-year-2015,,CZE,,Unknown,,,,0,imgs/1400_CZE__1187.jpg,gaumy,,
